NMI,METER SERIAL NUMBER,CON/GEN,DATE,ESTIMATED?,00:00 - 00:30,00:30 - 01:00,01:00 - 01:30,01:30 - 02:00,02:00 - 02:30,02:30 - 03:00,03:00 - 03:30,03:30 - 04:00,04:00 - 04:30,04:30 - 05:00,05:00 - 05:30,05:30 - 06:00,06:00 - 06:30,06:30 - 07:00,07:00 - 07:30,07:30 - 08:00,08:00 - 08:30,08:30 - 09:00,09:00 - 09:30,09:30 - 10:00,10:00 - 10:30,10:30 - 11:00,11:00 - 11:30,11:30 - 12:00,12:00 - 12:30,12:30 - 13:00,13:00 - 13:30,13:30 - 14:00,14:00 - 14:30,14:30 - 15:00,15:00 - 15:30,15:30 - 16:00,16:00 - 16:30,16:30 - 17:00,17:00 - 17:30,17:30 - 18:00,18:00 - 18:30,18:30 - 19:00,19:00 - 19:30,19:30 - 20:00,20:00 - 20:30,20:30 - 21:00,21:00 - 21:30,21:30 - 22:00,22:00 - 22:30,22:30 - 23:00,23:00 - 23:30,23:30 - 00:00
6305660242,4502257,Consumption,29/03/2019,No,0.327786344,0.306696882,0.255678024,0.243324384,0.2352871,0.221955689,0.221408968,0.214990372,0.216866374,0.239011517,0.271284611,0.261839438,0.2994563,0.309750555,0.261978625,0.202876775,0.167780528,0.165398564,0.174392999,0.170078305,0.173027391,0.188154724,0.208548951,0.241084419,0.256034405,0.260151032,0.273688253,0.301581867,0.342341981,0.358736294,0.39145311,0.433239227,0.49667859,0.575382136,0.658492376,0.692886876,0.672741653,0.609097169,0.565233364,0.537626986,0.507821605,0.45449995,0.404030007,0.343336608,0.311858512,0.279043408,0.340605854,0.351942436
6305660242,4502257,Consumption,30/03/2019,No,0.333282289,0.3054969,0.259199954,0.239273441,0.234699339,0.225746918,0.216682554,0.21372724,0.207607614,0.219655859,0.213146324,0.221036715,0.240355711,0.25183262,0.248138817,0.241499932,0.22691962,0.21211944,0.220767889,0.20990274,0.217720608,0.240009684,0.267929214,0.307117842,0.32672397,0.348799718,0.362587818,0.392282204,0.429237579,0.449981147,0.48142991,0.527676811,0.591926746,0.638792132,0.693945896,0.704898786,0.694589989,0.647011057,0.591286181,0.570461723,0.552056912,0.506155356,0.447789089,0.387828935,0.344513919,0.306546899,0.334720819,0.373345894
6305660242,4502257,Consumption,31/03/2019,No,0.333282289,0.3054969,0.259199954,0.239273441,0.234699339,0.225746918,0.216682554,0.21372724,0.207607614,0.219655859,0.213146324,0.221036715,0.240355711,0.25183262,0.248138817,0.241499932,0.22691962,0.21211944,0.220767889,0.20990274,0.217720608,0.240009684,0.267929214,0.307117842,0.32672397,0.348799718,0.362587818,0.392282204,0.429237579,0.449981147,0.48142991,0.527676811,0.591926746,0.638792132,0.693945896,0.704898786,0.694589989,0.647011057,0.591286181,0.570461723,0.552056912,0.506155356,0.447789089,0.387828935,0.344513919,0.306546899,0.334720819,0.373345894
6305660242,4502257,Consumption,1/04/2019,No,0.327786344,0.306696882,0.255678024,0.243324384,0.2352871,0.221955689,0.221408968,0.214990372,0.216866374,0.239011517,0.271284611,0.261839438,0.2994563,0.309750555,0.261978625,0.202876775,0.167780528,0.165398564,0.174392999,0.170078305,0.173027391,0.188154724,0.208548951,0.241084419,0.256034405,0.260151032,0.273688253,0.301581867,0.342341981,0.358736294,0.39145311,0.433239227,0.49667859,0.575382136,0.658492376,0.692886876,0.672741653,0.609097169,0.565233364,0.537626986,0.507821605,0.45449995,0.404030007,0.343336608,0.311858512,0.279043408,0.340605854,0.351942436
6305660242,4502257,Consumption,2/04/2019,No,0.327786344,0.306696882,0.255678024,0.243324384,0.2352871,0.221955689,0.221408968,0.214990372,0.216866374,0.239011517,0.271284611,0.261839438,0.2994563,0.309750555,0.261978625,0.202876775,0.167780528,0.165398564,0.174392999,0.170078305,0.173027391,0.188154724,0.208548951,0.241084419,0.256034405,0.260151032,0.273688253,0.301581867,0.342341981,0.358736294,0.39145311,0.433239227,0.49667859,0.575382136,0.658492376,0.692886876,0.672741653,0.609097169,0.565233364,0.537626986,0.507821605,0.45449995,0.404030007,0.343336608,0.311858512,0.279043408,0.340605854,0.351942436
6305660242,4502257,Consumption,3/04/2019,No,0.327786344,0.306696882,0.255678024,0.243324384,0.2352871,0.221955689,0.221408968,0.214990372,0.216866374,0.239011517,0.271284611,0.261839438,0.2994563,0.309750555,0.261978625,0.202876775,0.167780528,0.165398564,0.174392999,0.170078305,0.173027391,0.188154724,0.208548951,0.241084419,0.256034405,0.260151032,0.273688253,0.301581867,0.342341981,0.358736294,0.39145311,0.433239227,0.49667859,0.575382136,0.658492376,0.692886876,0.672741653,0.609097169,0.565233364,0.537626986,0.507821605,0.45449995,0.404030007,0.343336608,0.311858512,0.279043408,0.340605854,0.351942436
6305660242,4502257,Consumption,4/04/2019,No,0.327786344,0.306696882,0.255678024,0.243324384,0.2352871,0.221955689,0.221408968,0.214990372,0.216866374,0.239011517,0.271284611,0.261839438,0.2994563,0.309750555,0.261978625,0.202876775,0.167780528,0.165398564,0.174392999,0.170078305,0.173027391,0.188154724,0.208548951,0.241084419,0.256034405,0.260151032,0.273688253,0.301581867,0.342341981,0.358736294,0.39145311,0.433239227,0.49667859,0.575382136,0.658492376,0.692886876,0.672741653,0.609097169,0.565233364,0.537626986,0.507821605,0.45449995,0.404030007,0.343336608,0.311858512,0.279043408,0.340605854,0.351942436
6305660242,4502257,Consumption,5/04/2019,No,0.327786344,0.306696882,0.255678024,0.243324384,0.2352871,0.221955689,0.221408968,0.214990372,0.216866374,0.239011517,0.271284611,0.261839438,0.2994563,0.309750555,0.261978625,0.202876775,0.167780528,0.165398564,0.174392999,0.170078305,0.173027391,0.188154724,0.208548951,0.241084419,0.256034405,0.260151032,0.273688253,0.301581867,0.342341981,0.358736294,0.39145311,0.433239227,0.49667859,0.575382136,0.658492376,0.692886876,0.672741653,0.609097169,0.565233364,0.537626986,0.507821605,0.45449995,0.404030007,0.343336608,0.311858512,0.279043408,0.340605854,0.351942436
6305660242,4502257,Consumption,6/04/2019,No,0.355475973,0.31911355,0.269175505,0.206484866,0.192490133,0.186664366,0.179625853,0.176378286,0.181148879,0.198004493,0.190947646,0.186330348,0.183962126,0.20124432,0.221007802,0.219955649,0.212043284,0.203486773,0.194284972,0.176251859,0.146264201,0.125025193,0.118841621,0.119515055,0.132610165,0.140186076,0.141521062,0.146942931,0.139334068,0.152554187,0.160126129,0.175092163,0.205249548,0.250900301,0.323460618,0.407360315,0.465943517,0.467940043,0.417028223,0.396417998,0.387709889,0.369975255,0.33550362,0.312682583,0.286324237,0.251871869,0.330057291,0.390690301
6305660242,4502257,Consumption,7/04/2019,No,0.355475973,0.31911355,0.269175505,0.206484866,0.192490133,0.186664366,0.179625853,0.176378286,0.181148879,0.198004493,0.190947646,0.186330348,0.183962126,0.20124432,0.221007802,0.219955649,0.212043284,0.203486773,0.194284972,0.176251859,0.146264201,0.125025193,0.118841621,0.119515055,0.132610165,0.140186076,0.141521062,0.146942931,0.139334068,0.152554187,0.160126129,0.175092163,0.205249548,0.250900301,0.323460618,0.407360315,0.465943517,0.467940043,0.417028223,0.396417998,0.387709889,0.369975255,0.33550362,0.312682583,0.286324237,0.251871869,0.330057291,0.390690301
6305660242,4502257,Consumption,8/04/2019,No,0.351119903,0.31860229,0.26747363,0.208536492,0.191667475,0.1799011,0.177712944,0.175665864,0.182672665,0.190962333,0.190002876,0.201166701,0.247129176,0.245577328,0.262324971,0.250114795,0.220918354,0.179609045,0.161448821,0.145555461,0.127703364,0.105960433,0.096937895,0.106558632,0.11601866,0.115780029,0.112758261,0.10859586,0.112963973,0.120081714,0.124689816,0.14208466,0.180671984,0.229437228,0.316583953,0.407736406,0.464080188,0.446610884,0.40322261,0.375642728,0.359872941,0.348419675,0.328729449,0.300276543,0.271165049,0.245591426,0.343116614,0.390306856
6305660242,4502257,Consumption,9/04/2019,No,0.351119903,0.31860229,0.26747363,0.208536492,0.191667475,0.1799011,0.177712944,0.175665864,0.182672665,0.190962333,0.190002876,0.201166701,0.247129176,0.245577328,0.262324971,0.250114795,0.220918354,0.179609045,0.161448821,0.145555461,0.127703364,0.105960433,0.096937895,0.106558632,0.11601866,0.115780029,0.112758261,0.10859586,0.112963973,0.120081714,0.124689816,0.14208466,0.180671984,0.229437228,0.316583953,0.407736406,0.464080188,0.446610884,0.40322261,0.375642728,0.359872941,0.348419675,0.328729449,0.300276543,0.271165049,0.245591426,0.343116614,0.390306856
6305660242,4502257,Consumption,10/04/2019,No,0.351119903,0.31860229,0.26747363,0.208536492,0.191667475,0.1799011,0.177712944,0.175665864,0.182672665,0.190962333,0.190002876,0.201166701,0.247129176,0.245577328,0.262324971,0.250114795,0.220918354,0.179609045,0.161448821,0.145555461,0.127703364,0.105960433,0.096937895,0.106558632,0.11601866,0.115780029,0.112758261,0.10859586,0.112963973,0.120081714,0.124689816,0.14208466,0.180671984,0.229437228,0.316583953,0.407736406,0.464080188,0.446610884,0.40322261,0.375642728,0.359872941,0.348419675,0.328729449,0.300276543,0.271165049,0.245591426,0.343116614,0.390306856
6305660242,4502257,Consumption,11/04/2019,No,0.351119903,0.31860229,0.26747363,0.208536492,0.191667475,0.1799011,0.177712944,0.175665864,0.182672665,0.190962333,0.190002876,0.201166701,0.247129176,0.245577328,0.262324971,0.250114795,0.220918354,0.179609045,0.161448821,0.145555461,0.127703364,0.105960433,0.096937895,0.106558632,0.11601866,0.115780029,0.112758261,0.10859586,0.112963973,0.120081714,0.124689816,0.14208466,0.180671984,0.229437228,0.316583953,0.407736406,0.464080188,0.446610884,0.40322261,0.375642728,0.359872941,0.348419675,0.328729449,0.300276543,0.271165049,0.245591426,0.343116614,0.390306856
6305660242,4502257,Consumption,12/04/2019,No,0.351119903,0.31860229,0.26747363,0.208536492,0.191667475,0.1799011,0.177712944,0.175665864,0.182672665,0.190962333,0.190002876,0.201166701,0.247129176,0.245577328,0.262324971,0.250114795,0.220918354,0.179609045,0.161448821,0.145555461,0.127703364,0.105960433,0.096937895,0.106558632,0.11601866,0.115780029,0.112758261,0.10859586,0.112963973,0.120081714,0.124689816,0.14208466,0.180671984,0.229437228,0.316583953,0.407736406,0.464080188,0.446610884,0.40322261,0.375642728,0.359872941,0.348419675,0.328729449,0.300276543,0.271165049,0.245591426,0.343116614,0.390306856
6305660242,4502257,Consumption,13/04/2019,No,0.355475973,0.31911355,0.269175505,0.206484866,0.192490133,0.186664366,0.179625853,0.176378286,0.181148879,0.198004493,0.190947646,0.186330348,0.183962126,0.20124432,0.221007802,0.219955649,0.212043284,0.203486773,0.194284972,0.176251859,0.146264201,0.125025193,0.118841621,0.119515055,0.132610165,0.140186076,0.141521062,0.146942931,0.139334068,0.152554187,0.160126129,0.175092163,0.205249548,0.250900301,0.323460618,0.407360315,0.465943517,0.467940043,0.417028223,0.396417998,0.387709889,0.369975255,0.33550362,0.312682583,0.286324237,0.251871869,0.330057291,0.390690301
6305660242,4502257,Consumption,14/04/2019,No,0.355475973,0.31911355,0.269175505,0.206484866,0.192490133,0.186664366,0.179625853,0.176378286,0.181148879,0.198004493,0.190947646,0.186330348,0.183962126,0.20124432,0.221007802,0.219955649,0.212043284,0.203486773,0.194284972,0.176251859,0.146264201,0.125025193,0.118841621,0.119515055,0.132610165,0.140186076,0.141521062,0.146942931,0.139334068,0.152554187,0.160126129,0.175092163,0.205249548,0.250900301,0.323460618,0.407360315,0.465943517,0.467940043,0.417028223,0.396417998,0.387709889,0.369975255,0.33550362,0.312682583,0.286324237,0.251871869,0.330057291,0.390690301
6305660242,4502257,Consumption,15/04/2019,No,0.351119903,0.31860229,0.26747363,0.208536492,0.191667475,0.1799011,0.177712944,0.175665864,0.182672665,0.190962333,0.190002876,0.201166701,0.247129176,0.245577328,0.262324971,0.250114795,0.220918354,0.179609045,0.161448821,0.145555461,0.127703364,0.105960433,0.096937895,0.106558632,0.11601866,0.115780029,0.112758261,0.10859586,0.112963973,0.120081714,0.124689816,0.14208466,0.180671984,0.229437228,0.316583953,0.407736406,0.464080188,0.446610884,0.40322261,0.375642728,0.359872941,0.348419675,0.328729449,0.300276543,0.271165049,0.245591426,0.343116614,0.390306856
6305660242,4502257,Consumption,16/04/2019,No,0.351119903,0.31860229,0.26747363,0.208536492,0.191667475,0.1799011,0.177712944,0.175665864,0.182672665,0.190962333,0.190002876,0.201166701,0.247129176,0.245577328,0.262324971,0.250114795,0.220918354,0.179609045,0.161448821,0.145555461,0.127703364,0.105960433,0.096937895,0.106558632,0.11601866,0.115780029,0.112758261,0.10859586,0.112963973,0.120081714,0.124689816,0.14208466,0.180671984,0.229437228,0.316583953,0.407736406,0.464080188,0.446610884,0.40322261,0.375642728,0.359872941,0.348419675,0.328729449,0.300276543,0.271165049,0.245591426,0.343116614,0.390306856
6305660242,4502257,Consumption,17/04/2019,No,0.351119903,0.31860229,0.26747363,0.208536492,0.191667475,0.1799011,0.177712944,0.175665864,0.182672665,0.190962333,0.190002876,0.201166701,0.247129176,0.245577328,0.262324971,0.250114795,0.220918354,0.179609045,0.161448821,0.145555461,0.127703364,0.105960433,0.096937895,0.106558632,0.11601866,0.115780029,0.112758261,0.10859586,0.112963973,0.120081714,0.124689816,0.14208466,0.180671984,0.229437228,0.316583953,0.407736406,0.464080188,0.446610884,0.40322261,0.375642728,0.359872941,0.348419675,0.328729449,0.300276543,0.271165049,0.245591426,0.343116614,0.390306856
6305660242,4502257,Consumption,18/04/2019,No,0.351119903,0.31860229,0.26747363,0.208536492,0.191667475,0.1799011,0.177712944,0.175665864,0.182672665,0.190962333,0.190002876,0.201166701,0.247129176,0.245577328,0.262324971,0.250114795,0.220918354,0.179609045,0.161448821,0.145555461,0.127703364,0.105960433,0.096937895,0.106558632,0.11601866,0.115780029,0.112758261,0.10859586,0.112963973,0.120081714,0.124689816,0.14208466,0.180671984,0.229437228,0.316583953,0.407736406,0.464080188,0.446610884,0.40322261,0.375642728,0.359872941,0.348419675,0.328729449,0.300276543,0.271165049,0.245591426,0.343116614,0.390306856
6305660242,4502257,Consumption,19/04/2019,No,0.351119903,0.31860229,0.26747363,0.208536492,0.191667475,0.1799011,0.177712944,0.175665864,0.182672665,0.190962333,0.190002876,0.201166701,0.247129176,0.245577328,0.262324971,0.250114795,0.220918354,0.179609045,0.161448821,0.145555461,0.127703364,0.105960433,0.096937895,0.106558632,0.11601866,0.115780029,0.112758261,0.10859586,0.112963973,0.120081714,0.124689816,0.14208466,0.180671984,0.229437228,0.316583953,0.407736406,0.464080188,0.446610884,0.40322261,0.375642728,0.359872941,0.348419675,0.328729449,0.300276543,0.271165049,0.245591426,0.343116614,0.390306856
6305660242,4502257,Consumption,20/04/2019,No,0.355475973,0.31911355,0.269175505,0.206484866,0.192490133,0.186664366,0.179625853,0.176378286,0.181148879,0.198004493,0.190947646,0.186330348,0.183962126,0.20124432,0.221007802,0.219955649,0.212043284,0.203486773,0.194284972,0.176251859,0.146264201,0.125025193,0.118841621,0.119515055,0.132610165,0.140186076,0.141521062,0.146942931,0.139334068,0.152554187,0.160126129,0.175092163,0.205249548,0.250900301,0.323460618,0.407360315,0.465943517,0.467940043,0.417028223,0.396417998,0.387709889,0.369975255,0.33550362,0.312682583,0.286324237,0.251871869,0.330057291,0.390690301
6305660242,4502257,Consumption,21/04/2019,No,0.355475973,0.31911355,0.269175505,0.206484866,0.192490133,0.186664366,0.179625853,0.176378286,0.181148879,0.198004493,0.190947646,0.186330348,0.183962126,0.20124432,0.221007802,0.219955649,0.212043284,0.203486773,0.194284972,0.176251859,0.146264201,0.125025193,0.118841621,0.119515055,0.132610165,0.140186076,0.141521062,0.146942931,0.139334068,0.152554187,0.160126129,0.175092163,0.205249548,0.250900301,0.323460618,0.407360315,0.465943517,0.467940043,0.417028223,0.396417998,0.387709889,0.369975255,0.33550362,0.312682583,0.286324237,0.251871869,0.330057291,0.390690301
6305660242,4502257,Consumption,22/04/2019,No,0.351119903,0.31860229,0.26747363,0.208536492,0.191667475,0.1799011,0.177712944,0.175665864,0.182672665,0.190962333,0.190002876,0.201166701,0.247129176,0.245577328,0.262324971,0.250114795,0.220918354,0.179609045,0.161448821,0.145555461,0.127703364,0.105960433,0.096937895,0.106558632,0.11601866,0.115780029,0.112758261,0.10859586,0.112963973,0.120081714,0.124689816,0.14208466,0.180671984,0.229437228,0.316583953,0.407736406,0.464080188,0.446610884,0.40322261,0.375642728,0.359872941,0.348419675,0.328729449,0.300276543,0.271165049,0.245591426,0.343116614,0.390306856
6305660242,4502257,Consumption,23/04/2019,No,0.351119903,0.31860229,0.26747363,0.208536492,0.191667475,0.1799011,0.177712944,0.175665864,0.182672665,0.190962333,0.190002876,0.201166701,0.247129176,0.245577328,0.262324971,0.250114795,0.220918354,0.179609045,0.161448821,0.145555461,0.127703364,0.105960433,0.096937895,0.106558632,0.11601866,0.115780029,0.112758261,0.10859586,0.112963973,0.120081714,0.124689816,0.14208466,0.180671984,0.229437228,0.316583953,0.407736406,0.464080188,0.446610884,0.40322261,0.375642728,0.359872941,0.348419675,0.328729449,0.300276543,0.271165049,0.245591426,0.343116614,0.390306856
6305660242,4502257,Consumption,24/04/2019,No,0.351119903,0.31860229,0.26747363,0.208536492,0.191667475,0.1799011,0.177712944,0.175665864,0.182672665,0.190962333,0.190002876,0.201166701,0.247129176,0.245577328,0.262324971,0.250114795,0.220918354,0.179609045,0.161448821,0.145555461,0.127703364,0.105960433,0.096937895,0.106558632,0.11601866,0.115780029,0.112758261,0.10859586,0.112963973,0.120081714,0.124689816,0.14208466,0.180671984,0.229437228,0.316583953,0.407736406,0.464080188,0.446610884,0.40322261,0.375642728,0.359872941,0.348419675,0.328729449,0.300276543,0.271165049,0.245591426,0.343116614,0.390306856
6305660242,4502257,Consumption,25/04/2019,No,0.351119903,0.31860229,0.26747363,0.208536492,0.191667475,0.1799011,0.177712944,0.175665864,0.182672665,0.190962333,0.190002876,0.201166701,0.247129176,0.245577328,0.262324971,0.250114795,0.220918354,0.179609045,0.161448821,0.145555461,0.127703364,0.105960433,0.096937895,0.106558632,0.11601866,0.115780029,0.112758261,0.10859586,0.112963973,0.120081714,0.124689816,0.14208466,0.180671984,0.229437228,0.316583953,0.407736406,0.464080188,0.446610884,0.40322261,0.375642728,0.359872941,0.348419675,0.328729449,0.300276543,0.271165049,0.245591426,0.343116614,0.390306856
6305660242,4502257,Consumption,26/04/2019,No,0.351119903,0.31860229,0.26747363,0.208536492,0.191667475,0.1799011,0.177712944,0.175665864,0.182672665,0.190962333,0.190002876,0.201166701,0.247129176,0.245577328,0.262324971,0.250114795,0.220918354,0.179609045,0.161448821,0.145555461,0.127703364,0.105960433,0.096937895,0.106558632,0.11601866,0.115780029,0.112758261,0.10859586,0.112963973,0.120081714,0.124689816,0.14208466,0.180671984,0.229437228,0.316583953,0.407736406,0.464080188,0.446610884,0.40322261,0.375642728,0.359872941,0.348419675,0.328729449,0.300276543,0.271165049,0.245591426,0.343116614,0.390306856
6305660242,4502257,Consumption,27/04/2019,No,0.355475973,0.31911355,0.269175505,0.206484866,0.192490133,0.186664366,0.179625853,0.176378286,0.181148879,0.198004493,0.190947646,0.186330348,0.183962126,0.20124432,0.221007802,0.219955649,0.212043284,0.203486773,0.194284972,0.176251859,0.146264201,0.125025193,0.118841621,0.119515055,0.132610165,0.140186076,0.141521062,0.146942931,0.139334068,0.152554187,0.160126129,0.175092163,0.205249548,0.250900301,0.323460618,0.407360315,0.465943517,0.467940043,0.417028223,0.396417998,0.387709889,0.369975255,0.33550362,0.312682583,0.286324237,0.251871869,0.330057291,0.390690301
6305660242,4502257,Consumption,28/04/2019,No,0.355475973,0.31911355,0.269175505,0.206484866,0.192490133,0.186664366,0.179625853,0.176378286,0.181148879,0.198004493,0.190947646,0.186330348,0.183962126,0.20124432,0.221007802,0.219955649,0.212043284,0.203486773,0.194284972,0.176251859,0.146264201,0.125025193,0.118841621,0.119515055,0.132610165,0.140186076,0.141521062,0.146942931,0.139334068,0.152554187,0.160126129,0.175092163,0.205249548,0.250900301,0.323460618,0.407360315,0.465943517,0.467940043,0.417028223,0.396417998,0.387709889,0.369975255,0.33550362,0.312682583,0.286324237,0.251871869,0.330057291,0.390690301
6305660242,4502257,Consumption,29/04/2019,No,0.351119903,0.31860229,0.26747363,0.208536492,0.191667475,0.1799011,0.177712944,0.175665864,0.182672665,0.190962333,0.190002876,0.201166701,0.247129176,0.245577328,0.262324971,0.250114795,0.220918354,0.179609045,0.161448821,0.145555461,0.127703364,0.105960433,0.096937895,0.106558632,0.11601866,0.115780029,0.112758261,0.10859586,0.112963973,0.120081714,0.124689816,0.14208466,0.180671984,0.229437228,0.316583953,0.407736406,0.464080188,0.446610884,0.40322261,0.375642728,0.359872941,0.348419675,0.328729449,0.300276543,0.271165049,0.245591426,0.343116614,0.390306856
6305660242,4502257,Consumption,30/04/2019,No,0.351119903,0.31860229,0.26747363,0.208536492,0.191667475,0.1799011,0.177712944,0.175665864,0.182672665,0.190962333,0.190002876,0.201166701,0.247129176,0.245577328,0.262324971,0.250114795,0.220918354,0.179609045,0.161448821,0.145555461,0.127703364,0.105960433,0.096937895,0.106558632,0.11601866,0.115780029,0.112758261,0.10859586,0.112963973,0.120081714,0.124689816,0.14208466,0.180671984,0.229437228,0.316583953,0.407736406,0.464080188,0.446610884,0.40322261,0.375642728,0.359872941,0.348419675,0.328729449,0.300276543,0.271165049,0.245591426,0.343116614,0.390306856
6305660242,4502257,Consumption,1/05/2019,No,0.351119903,0.31860229,0.26747363,0.208536492,0.191667475,0.1799011,0.177712944,0.175665864,0.182672665,0.190962333,0.190002876,0.201166701,0.247129176,0.245577328,0.262324971,0.250114795,0.220918354,0.179609045,0.161448821,0.145555461,0.127703364,0.105960433,0.096937895,0.106558632,0.11601866,0.115780029,0.112758261,0.10859586,0.112963973,0.120081714,0.124689816,0.14208466,0.180671984,0.229437228,0.316583953,0.407736406,0.464080188,0.446610884,0.40322261,0.375642728,0.359872941,0.348419675,0.328729449,0.300276543,0.271165049,0.245591426,0.343116614,0.390306856
6305660242,4502257,Consumption,2/05/2019,No,0.351119903,0.31860229,0.26747363,0.208536492,0.191667475,0.1799011,0.177712944,0.175665864,0.182672665,0.190962333,0.190002876,0.201166701,0.247129176,0.245577328,0.262324971,0.250114795,0.220918354,0.179609045,0.161448821,0.145555461,0.127703364,0.105960433,0.096937895,0.106558632,0.11601866,0.115780029,0.112758261,0.10859586,0.112963973,0.120081714,0.124689816,0.14208466,0.180671984,0.229437228,0.316583953,0.407736406,0.464080188,0.446610884,0.40322261,0.375642728,0.359872941,0.348419675,0.328729449,0.300276543,0.271165049,0.245591426,0.343116614,0.390306856
6305660242,4502257,Consumption,3/05/2019,No,0.351119903,0.31860229,0.26747363,0.208536492,0.191667475,0.1799011,0.177712944,0.175665864,0.182672665,0.190962333,0.190002876,0.201166701,0.247129176,0.245577328,0.262324971,0.250114795,0.220918354,0.179609045,0.161448821,0.145555461,0.127703364,0.105960433,0.096937895,0.106558632,0.11601866,0.115780029,0.112758261,0.10859586,0.112963973,0.120081714,0.124689816,0.14208466,0.180671984,0.229437228,0.316583953,0.407736406,0.464080188,0.446610884,0.40322261,0.375642728,0.359872941,0.348419675,0.328729449,0.300276543,0.271165049,0.245591426,0.343116614,0.390306856
6305660242,4502257,Consumption,4/05/2019,No,0.355475973,0.31911355,0.269175505,0.206484866,0.192490133,0.186664366,0.179625853,0.176378286,0.181148879,0.198004493,0.190947646,0.186330348,0.183962126,0.20124432,0.221007802,0.219955649,0.212043284,0.203486773,0.194284972,0.176251859,0.146264201,0.125025193,0.118841621,0.119515055,0.132610165,0.140186076,0.141521062,0.146942931,0.139334068,0.152554187,0.160126129,0.175092163,0.205249548,0.250900301,0.323460618,0.407360315,0.465943517,0.467940043,0.417028223,0.396417998,0.387709889,0.369975255,0.33550362,0.312682583,0.286324237,0.251871869,0.330057291,0.390690301
6305660242,4502257,Consumption,5/05/2019,No,0.355475973,0.31911355,0.269175505,0.206484866,0.192490133,0.186664366,0.179625853,0.176378286,0.181148879,0.198004493,0.190947646,0.186330348,0.183962126,0.20124432,0.221007802,0.219955649,0.212043284,0.203486773,0.194284972,0.176251859,0.146264201,0.125025193,0.118841621,0.119515055,0.132610165,0.140186076,0.141521062,0.146942931,0.139334068,0.152554187,0.160126129,0.175092163,0.205249548,0.250900301,0.323460618,0.407360315,0.465943517,0.467940043,0.417028223,0.396417998,0.387709889,0.369975255,0.33550362,0.312682583,0.286324237,0.251871869,0.330057291,0.390690301
6305660242,4502257,Consumption,6/05/2019,No,0.43152584,0.402759413,0.351670016,0.285747095,0.238883546,0.227319345,0.226010217,0.222958231,0.234127119,0.240939845,0.258317431,0.277190462,0.389542898,0.454879296,0.403249653,0.378419325,0.344575822,0.285266981,0.248256242,0.212043821,0.18254897,0.160273722,0.143818158,0.144864302,0.150992298,0.1381353,0.134426458,0.13116904,0.136574716,0.147660528,0.15188952,0.177000951,0.220799346,0.276386156,0.387827712,0.529150268,0.591250195,0.557020283,0.517052006,0.484275092,0.482713165,0.470657597,0.449773478,0.410351124,0.353035635,0.292911778,0.431338891,0.485070967
6305660242,4502257,Consumption,7/05/2019,No,0.43152584,0.402759413,0.351670016,0.285747095,0.238883546,0.227319345,0.226010217,0.222958231,0.234127119,0.240939845,0.258317431,0.277190462,0.389542898,0.454879296,0.403249653,0.378419325,0.344575822,0.285266981,0.248256242,0.212043821,0.18254897,0.160273722,0.143818158,0.144864302,0.150992298,0.1381353,0.134426458,0.13116904,0.136574716,0.147660528,0.15188952,0.177000951,0.220799346,0.276386156,0.387827712,0.529150268,0.591250195,0.557020283,0.517052006,0.484275092,0.482713165,0.470657597,0.449773478,0.410351124,0.353035635,0.292911778,0.431338891,0.485070967
6305660242,4502257,Consumption,8/05/2019,No,0.43152584,0.402759413,0.351670016,0.285747095,0.238883546,0.227319345,0.226010217,0.222958231,0.234127119,0.240939845,0.258317431,0.277190462,0.389542898,0.454879296,0.403249653,0.378419325,0.344575822,0.285266981,0.248256242,0.212043821,0.18254897,0.160273722,0.143818158,0.144864302,0.150992298,0.1381353,0.134426458,0.13116904,0.136574716,0.147660528,0.15188952,0.177000951,0.220799346,0.276386156,0.387827712,0.529150268,0.591250195,0.557020283,0.517052006,0.484275092,0.482713165,0.470657597,0.449773478,0.410351124,0.353035635,0.292911778,0.431338891,0.485070967
6305660242,4502257,Consumption,9/05/2019,No,0.43152584,0.402759413,0.351670016,0.285747095,0.238883546,0.227319345,0.226010217,0.222958231,0.234127119,0.240939845,0.258317431,0.277190462,0.389542898,0.454879296,0.403249653,0.378419325,0.344575822,0.285266981,0.248256242,0.212043821,0.18254897,0.160273722,0.143818158,0.144864302,0.150992298,0.1381353,0.134426458,0.13116904,0.136574716,0.147660528,0.15188952,0.177000951,0.220799346,0.276386156,0.387827712,0.529150268,0.591250195,0.557020283,0.517052006,0.484275092,0.482713165,0.470657597,0.449773478,0.410351124,0.353035635,0.292911778,0.431338891,0.485070967
6305660242,4502257,Consumption,10/05/2019,No,0.43152584,0.402759413,0.351670016,0.285747095,0.238883546,0.227319345,0.226010217,0.222958231,0.234127119,0.240939845,0.258317431,0.277190462,0.389542898,0.454879296,0.403249653,0.378419325,0.344575822,0.285266981,0.248256242,0.212043821,0.18254897,0.160273722,0.143818158,0.144864302,0.150992298,0.1381353,0.134426458,0.13116904,0.136574716,0.147660528,0.15188952,0.177000951,0.220799346,0.276386156,0.387827712,0.529150268,0.591250195,0.557020283,0.517052006,0.484275092,0.482713165,0.470657597,0.449773478,0.410351124,0.353035635,0.292911778,0.431338891,0.485070967
